Date,Time,Day of the Week,Origin,Destination,Route,Weather Conditions,Accident Reports,Traffic Intensity,,Distance
09-10-2024,13:27:10,Wednesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,0,57,,7979
09-10-2024,14:27:10,Wednesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,40,,9899
09-10-2024,15:27:10,Wednesday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,1,51,,7438
09-10-2024,16:27:10,Wednesday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,1,47,,7979
09-10-2024,17:27:10,Wednesday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,77,,9899
09-10-2024,18:27:10,Wednesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,1,99,,7438
09-10-2024,19:27:10,Wednesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,0,96,,7979
09-10-2024,20:27:10,Wednesday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,23,,9899
09-10-2024,21:27:10,Wednesday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,1,27,,7438
09-10-2024,22:27:10,Wednesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,1,57,,7979
09-10-2024,23:27:10,Wednesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,1,35,,9899
10-10-2024,00:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,0,44,,7438
10-10-2024,01:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,50,,7979
10-10-2024,02:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,0,47,,9899
10-10-2024,03:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,0,47,,7438
10-10-2024,04:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,0,25,,7979
10-10-2024,05:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,47,,9899
10-10-2024,06:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,0,51,,7438
10-10-2024,07:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,1,41,,7979
10-10-2024,08:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,1,78,,9899
10-10-2024,09:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,1,87,,7979
10-10-2024,10:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,74,,7438
10-10-2024,11:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,30,,9899
10-10-2024,12:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,0,34,,7979
10-10-2024,13:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,1,39,,7438
10-10-2024,14:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,54,,9899
10-10-2024,15:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,0,57,,7438
10-10-2024,16:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,0,38,,7979
10-10-2024,17:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,1,100,,9899
10-10-2024,18:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,99,,7438
10-10-2024,19:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,97,,7979
10-10-2024,20:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,1,25,,9899
10-10-2024,21:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,33,,7438
10-10-2024,22:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,0,46,,7979
10-10-2024,23:27:10,Thursday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,1,33,,9899
11-10-2024,00:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,0,53,,7438
11-10-2024,01:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,22,,7979
11-10-2024,02:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,1,48,,9899
11-10-2024,03:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,0,52,,7438
11-10-2024,04:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,1,35,,7979
11-10-2024,05:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,53,,9899
11-10-2024,06:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,49,,7438
11-10-2024,07:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,45,,7979
11-10-2024,08:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,1,83,,9899
11-10-2024,09:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,73,,7438
11-10-2024,10:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,91,,7979
11-10-2024,11:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,0,58,,9899
11-10-2024,12:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,1,53,,7438
11-10-2024,13:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,31,,7979
11-10-2024,14:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,0,59,,9899
11-10-2024,15:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,1,31,,7438
11-10-2024,16:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,54,,7979
11-10-2024,17:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,0,92,,9899
11-10-2024,18:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,98,,7438
11-10-2024,19:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,1,97,,7979
11-10-2024,20:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,0,54,,9899
11-10-2024,21:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,60,,7438
11-10-2024,22:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,1,28,,7979
11-10-2024,23:27:10,Friday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,1,30,,9899
12-10-2024,00:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,1,36,,7438
12-10-2024,01:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,1,22,,7979
12-10-2024,02:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,41,,9899
12-10-2024,03:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,1,23,,7979
12-10-2024,04:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,1,38,,7438
12-10-2024,05:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,36,,9899
12-10-2024,06:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,1,22,,7979
12-10-2024,07:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,1,49,,7438
12-10-2024,08:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,0,59,,9899
12-10-2024,09:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,31,,7438
12-10-2024,10:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,1,54,,7979
12-10-2024,11:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,1,21,,9899
12-10-2024,12:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,0,49,,7438
12-10-2024,13:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,1,56,,7979
12-10-2024,14:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,21,,9899
12-10-2024,15:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,42,,7979
12-10-2024,16:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,1,26,,7438
12-10-2024,17:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,45,,9899
12-10-2024,18:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,34,,7438
12-10-2024,19:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,55,,7979
12-10-2024,20:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,51,,9899
12-10-2024,21:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,0,32,,7438
12-10-2024,22:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,0,25,,7979
12-10-2024,23:27:10,Saturday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,1,37,,9899
13-10-2024,00:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,0,26,,7438
13-10-2024,01:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,20,,7979
13-10-2024,02:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,46,,9899
13-10-2024,03:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,0,44,,7979
13-10-2024,04:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,1,25,,7438
13-10-2024,05:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,55,,9899
13-10-2024,06:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,1,42,,7979
13-10-2024,07:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,27,,7438
13-10-2024,08:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,43,,9899
13-10-2024,09:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,0,43,,7438
13-10-2024,10:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,0,39,,7979
13-10-2024,11:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,1,39,,9899
13-10-2024,12:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,1,21,,7438
13-10-2024,13:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,30,,7979
13-10-2024,14:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,58,,9899
13-10-2024,15:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,1,24,,7438
13-10-2024,16:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,58,,7979
13-10-2024,17:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,0,44,,9899
13-10-2024,18:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,1,44,,7438
13-10-2024,19:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,40,,7979
13-10-2024,20:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,53,,9899
13-10-2024,21:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,30,,7438
13-10-2024,22:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,34,,7979
13-10-2024,23:27:10,Sunday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,1,51,,9899
14-10-2024,00:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,1,31,,7438
14-10-2024,01:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,0,25,,7979
14-10-2024,02:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,29,,9899
14-10-2024,03:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,0,54,,7438
14-10-2024,04:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,1,33,,7979
14-10-2024,05:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,1,57,,9899
14-10-2024,06:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,0,56,,7438
14-10-2024,07:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,0,23,,7979
14-10-2024,08:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,1,97,,9899
14-10-2024,09:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,85,,7438
14-10-2024,10:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,0,86,,7979
14-10-2024,11:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,57,,9899
14-10-2024,12:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,40,,7438
14-10-2024,13:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Rainy,1,21,,7979
14-10-2024,14:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,32,,9899
14-10-2024,15:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,0,40,,7438
14-10-2024,16:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,36,,7979
14-10-2024,17:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,0,80,,9899
14-10-2024,18:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,0,83,,7438
14-10-2024,19:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,1,89,,7979
14-10-2024,20:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,0,33,,9899
14-10-2024,21:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,0,22,,7438
14-10-2024,22:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,0,31,,7979
14-10-2024,23:27:10,Monday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,0,38,,9899
15-10-2024,00:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,1,58,,7438
15-10-2024,01:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Cloudy,1,30,,7979
15-10-2024,02:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Foggy,0,34,,9899
15-10-2024,03:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,1,34,,7438
15-10-2024,04:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,0,54,,7979
15-10-2024,05:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,0,22,,9899
15-10-2024,06:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Clear,1,31,,14274
15-10-2024,07:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,1,60,,15706
15-10-2024,08:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,77,,14274
15-10-2024,09:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,95,,15706
15-10-2024,10:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,1,81,,15706
15-10-2024,11:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Cloudy,0,35,,14274
15-10-2024,12:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Foggy,0,23,,14274
15-10-2024,13:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,Mehrauli-Gurgaon Road → Aurobindo Marg → Ring Road → Dilli Haat,Clear,0,41,,15706
15-10-2024,14:27:10,Tuesday,"IFFCO Chowk, Gurugram",Dilli Haat,NH-48 → Ring Road → Dilli Haat,Rainy,1,42,,14274
15-09-2024,14:27:10,Sunday,Janakpuri Metro Station,Dwarka Sector 21,Najafgarh Road → Dwarka Sector 21,Clear,1,55,,15706
15-09-2024,15:27:10,Sunday,Janakpuri Metro Station,Dwarka Sector 21,Pankha Road → Dwarka Road → Sector 21,Rainy,0,55,,14274
15-09-2024,16:27:10,Sunday,Janakpuri Metro Station,Dwarka Sector 21,Najafgarh Road → Dwarka Sector 21,Clear,1,34,,15706
15-09-2024,17:27:10,Sunday,Janakpuri Metro Station,Dwarka Sector 21,Najafgarh Road → Dwarka Sector 21,Rainy,0,28,,14274
15-09-2024,18:27:10,Sunday,Janakpuri Metro Station,Dwarka Sector 21,Pankha Road → Dwarka Road → Sector 21,Foggy,1,38,,15706
15-09-2024,19:27:10,Sunday,Janakpuri Metro Station,Dwarka Sector 21,Pankha Road → Dwarka Road → Sector 21,Cloudy,0,24,,14274
15-09-2024,20:27:10,Sunday,Janakpuri Metro Station,Dwarka Sector 21,Najafgarh Road → Dwarka Sector 21,Clear,0,24,,15706
15-09-2024,21:27:10,Sunday,Janakpuri Metro Station,Dwarka Sector 21,Najafgarh Road → Dwarka Sector 21,Foggy,0,28,,14274
15-09-2024,22:27:10,Sunday,Janakpuri Metro Station,Dwarka Sector 21,Pankha Road → Dwarka Road → Sector 21,Rainy,0,58,,15706
15-09-2024,23:27:10,Sunday,Janakpuri Metro Station,Dwarka Sector 21,Najafgarh Road → Dwarka Sector 21,Rainy,1,25,,14274
16-09-2024,00:27:10,Monday,Janakpuri Metro Station,Dwarka Sector 21,Najafgarh Road → Dwarka Sector 21,Cloudy,0,29,,15706
16-09-2024,01:27:10,Monday,Janakpuri Metro Station,Dwarka Sector 21,Najafgarh Road → Dwarka Sector 21,Rainy,0,50,,14274
16-09-2024,02:27:10,Monday,Janakpuri Metro Station,Dwarka Sector 21,Najafgarh Road → Dwarka Sector 21,Foggy,1,21,,15706
16-09-2024,03:27:10,Monday,Janakpuri Metro Station,Dwarka Sector 21,Pankha Road → Dwarka Road → Sector 21,Clear,0,29,,14274
16-09-2024,04:27:10,Monday,Janakpuri Metro Station,Dwarka Sector 21,Najafgarh Road → Dwarka Sector 21,Foggy,1,47,,15706
16-09-2024,05:27:10,Monday,Janakpuri Metro Station,Dwarka Sector 21,Pankha Road → Dwarka Road → Sector 21,Rainy,1,33,,14274
